customer id	balance
30	$365.77
6	$162.22
37	$621.68
7	$390.61
31	$826.10
28	$172.83
7	$874.03
25	$542.79
4	$55.37
26	$778.86
46	$363.18
20	$127.28
28	$225.58
5	$654.86
17	$870.66
20	$101.58
50	$900.83
5	$493.38
17	$147.76
25	$76.09
46	$987.50
47	$201.83
33	$586.47
40	$76.80
20	$657.99
39	$412.56
4	$127.09
27	$790.16
8	$904.32
3	$74.56
13	$967.13
10	$211.99
6	$771.78
7	$241.25
22	$258.73
17	$555.98
40	$606.33
14	$564.29
25	$405.08
25	$708.62
2	$617.49
1	$575.35
38	$410.36
35	$76.96
7	$112.77
46	$890.69
27	$148.60
3	$564.15
8	$685.01
11	$858.77
17	$558.06
34	$771.57
46	$271.79
41	$16.00
37	$230.15
28	$558.04
24	$52.51
15	$200.93
37	$561.12
33	$36.39
29	$538.61
4	$766.26
36	$695.40
35	$558.91
32	$801.18
38	$537.52
14	$770.89
29	$257.33
9	$546.55
11	$624.07
46	$901.62
12	$469.04
31	$634.37
43	$316.50
37	$344.70
26	$360.83
6	$258.22
47	$77.05
16	$403.79
6	$489.69
20	$899.46
38	$21.57
12	$103.25
6	$389.64
31	$173.14
20	$791.96
36	$463.40
8	$985.31
33	$780.38
29	$819.07
41	$49.42
24	$646.19
20	$228.08
22	$194.28
32	$666.48
15	$155.87
1	$180.26
22	$550.84
16	$304.25
10	$740.59
13	$722.67
34	$581.49
36	$356.03
19	$751.19
22	$78.76
31	$141.05
45	$539.25
47	$69.88
14	$293.34
3	$153.49
40	$315.79
8	$47.19
46	$115.63
14	$554.07
21	$301.25
9	$203.01
12	$231.21
38	$344.00
16	$66.97
36	$145.41
40	$177.88
41	$842.93
21	$612.02
15	$633.20
36	$837.39
24	$436.57
42	$392.08
22	$188.36
6	$236.75
16	$349.21
9	$630.94
35	$514.04
50	$728.86
44	$937.13
22	$500.39
28	$870.07
19	$664.32
32	$751.93
