customer id	balance
23	$242.48
12	$131.74
10	$617.47
17	$855.33
16	$184.21
28	$556.13
13	$268.82
23	$92.20
9	$253.00
33	$905.80
21	$613.95
5	$959.82
3	$506.46
23	$540.63
30	$954.57
9	$32.35
1	$427.72
2	$55.83
16	$641.24
18	$564.22
9	$614.61
39	$75.84
30	$286.03
4	$880.12
11	$610.73
21	$794.38
16	$122.03
5	$10.39
12	$470.25
18	$123.78
12	$391.45
40	$492.02
35	$656.44
32	$549.42
12	$839.46
37	$738.58
12	$333.29
3	$707.66
38	$785.61
31	$281.94
6	$705.48
12	$499.00
14	$540.28
35	$376.88
39	$629.87
33	$191.05
26	$969.28
6	$494.11
16	$631.98
11	$569.95
8	$125.58
25	$987.55
35	$814.97
6	$851.24
2	$761.18
10	$71.49
5	$985.34
14	$464.54
29	$626.09
17	$992.57
38	$880.42
37	$438.71
19	$748.53
22	$786.45
28	$736.15
35	$820.70
7	$527.63
31	$641.38
14	$486.08
39	$153.97
12	$857.49
18	$578.49
40	$510.44
24	$866.66
1	$112.98
26	$154.99
3	$276.80
32	$91.76
25	$57.52
34	$766.27
28	$707.88
29	$958.07
1	$575.85
29	$165.33
29	$493.65
29	$755.62
20	$275.92
11	$923.99
40	$217.05
1	$367.70
7	$853.15
36	$439.60
17	$249.52
24	$322.86
26	$907.79
11	$972.45
1	$751.27
21	$707.44
35	$989.37
31	$381.43
40	$770.02
11	$719.67
11	$882.87
31	$23.66
21	$686.25
9	$31.56
16	$377.96
7	$465.51
1	$706.52
15	$367.72
19	$183.93
8	$767.47
6	$279.54
5	$130.12
27	$29.27
7	$860.76
26	$151.61
22	$183.04
25	$79.72
4	$678.22
32	$982.35
37	$296.02
30	$466.86
24	$59.76
16	$908.41
5	$290.14
11	$507.00
23	$106.82
18	$159.15
21	$28.53
23	$169.59
11	$922.65
1	$620.04
22	$194.15
6	$901.89
30	$457.93
1	$707.20
33	$715.50
38	$590.92
22	$386.87
22	$653.91
6	$901.82
24	$624.70
27	$535.31
14	$861.28
24	$393.14
13	$143.25
36	$511.75
21	$83.13
27	$874.63
17	$376.77
30	$51.16
18	$572.18
27	$572.16
34	$771.18
12	$953.90
8	$814.23
31	$263.18
22	$559.58
34	$938.45
7	$871.20
16	$511.71
7	$73.95
24	$655.91
19	$349.27
13	$674.06
7	$967.28
37	$261.53
36	$515.45
37	$920.11
29	$632.54
7	$973.39
26	$19.74
9	$995.27
17	$220.12
21	$394.84
18	$245.27
11	$964.38
10	$158.01
7	$483.99
18	$33.64
5	$236.33
39	$579.41
34	$593.76
38	$299.99
26	$591.99
12	$76.08
25	$870.01
17	$979.60
13	$546.61
2	$679.91
40	$82.99
22	$459.61
13	$237.53
26	$590.62
13	$74.89
1	$762.64
21	$393.96
14	$468.60
29	$36.85
3	$813.22
38	$742.04
35	$224.89
36	$730.44
34	$380.29
33	$673.48
10	$320.89
8	$724.62
40	$429.82
8	$466.77
4	$901.43
21	$472.12
37	$923.88
9	$495.60
35	$384.79
10	$980.18
24	$611.22
32	$695.84
14	$281.59
7	$927.43
35	$194.40
34	$43.48
11	$832.24
26	$886.24
8	$978.39
39	$756.26
10	$703.79
10	$434.20
30	$643.28
12	$180.64
20	$785.55
8	$930.02
16	$118.02
25	$349.12
17	$545.19
38	$318.12
37	$818.02
16	$863.85
22	$20.22
2	$974.09
38	$763.34
3	$196.73
19	$21.45
5	$559.66
36	$752.12
7	$664.50
31	$500.59
13	$494.94
40	$63.60
4	$350.84
16	$790.16
14	$823.39
27	$147.45
6	$354.81
2	$163.94
31	$392.71
12	$534.50
15	$366.09
11	$986.31
28	$760.01
39	$584.11
9	$594.01
2	$841.59
24	$248.07
12	$925.42
5	$106.76
16	$511.44
32	$561.74
27	$506.61
18	$943.50
18	$204.16
20	$764.68
38	$160.62
13	$984.59
4	$65.01
5	$355.57
28	$646.65
32	$492.61
10	$847.65
22	$700.17
25	$513.78
36	$876.45
35	$982.14
40	$318.86
34	$250.98
4	$203.97
12	$374.88
23	$466.23
9	$958.14
12	$408.19
14	$651.19
11	$468.65
6	$20.94
39	$697.65
15	$244.23
6	$842.02
15	$64.09
38	$827.51
2	$703.11
22	$953.40
13	$483.79
27	$284.38
24	$359.03
18	$504.54
12	$925.16
11	$801.27
34	$523.19
32	$459.30
30	$281.35
11	$166.42
38	$833.79
12	$50.44
4	$910.28
27	$949.62
32	$423.10
16	$743.52
7	$861.71
27	$995.21
16	$936.16
19	$75.42
9	$761.80
27	$579.01
38	$558.18
27	$548.56
3	$324.10
39	$653.45
27	$690.31
4	$193.81
13	$43.42
8	$86.64
14	$771.60
1	$552.31
30	$704.04
23	$55.65
5	$883.26
17	$851.33
27	$267.06
11	$833.39
7	$217.25
30	$209.72
17	$255.63
33	$582.28
6	$560.47
21	$80.66
35	$503.28
31	$691.09
35	$163.21
16	$469.68
6	$598.33
33	$815.47
40	$449.73
35	$277.12
16	$159.98
11	$633.82
24	$609.06
4	$652.20
32	$661.33
17	$563.61
39	$789.70
18	$968.21
1	$94.66
4	$501.37
37	$215.04
22	$398.96
4	$611.73
3	$998.77
10	$93.30
5	$605.21
4	$583.91
12	$216.71
15	$803.21
15	$773.58
35	$966.12
38	$216.82
6	$583.31
18	$519.12
19	$365.72
21	$776.77
37	$801.82
36	$152.82
7	$717.43
25	$618.73
13	$453.83
38	$850.25
8	$902.24
12	$486.30
11	$485.43
20	$600.10
7	$72.57
17	$169.18
21	$463.02
5	$910.69
26	$587.44
9	$831.42
32	$879.42
8	$279.67
9	$487.75
28	$432.08
12	$851.24
16	$356.40
20	$619.61
7	$144.23
20	$104.22
27	$999.94
21	$246.77
27	$568.11
17	$107.30
6	$244.53
9	$594.37
3	$447.27
3	$918.08
33	$791.00
19	$696.03
10	$713.89
8	$753.17
4	$809.16
33	$348.40
23	$268.30
12	$762.39
32	$939.32
7	$592.74
2	$617.02
18	$36.84
11	$805.48
35	$105.56
38	$842.75
29	$89.25
14	$157.63
36	$801.47
21	$271.97
29	$976.68
6	$356.79
12	$79.23
8	$269.10
30	$852.64
5	$859.08
26	$812.32
12	$812.11
11	$28.94
14	$673.58
17	$713.11
19	$266.28
5	$607.48
26	$831.23
20	$604.62
26	$517.86
22	$613.52
29	$852.34
6	$522.12
6	$738.72
24	$457.24
18	$817.80
14	$988.42
24	$814.66
18	$817.38
20	$209.37
1	$632.36
11	$532.96
27	$392.22
32	$371.47
9	$726.77
7	$432.87
16	$462.76
31	$527.67
21	$406.26
18	$413.66
24	$253.01
11	$697.63
40	$114.98
15	$495.17
3	$54.82
36	$362.48
38	$960.47
40	$364.02
19	$935.41
13	$764.77
24	$125.73
19	$557.91
5	$237.09
16	$366.71
30	$206.36
5	$63.77
8	$913.21
36	$966.56
1	$591.82
40	$996.76
36	$608.84
13	$651.33
12	$359.64
5	$814.64
24	$800.22
37	$18.24
34	$656.20
15	$843.14
26	$302.51
29	$13.34
4	$139.53
3	$793.56
13	$967.40
1	$313.37
20	$699.24
17	$314.82
1	$231.51
19	$498.49
11	$159.31
12	$258.90
16	$60.29
18	$467.00
16	$785.48
17	$739.47
33	$785.44
9	$404.85
12	$600.80
6	$559.82
9	$666.40
5	$637.39
9	$563.54
20	$603.62
27	$915.26
22	$743.87
15	$639.45
6	$550.26
16	$878.42
27	$400.42
28	$174.40
17	$74.78
6	$86.42
34	$282.99
18	$388.98
36	$472.41
34	$893.09
4	$521.64
34	$776.03
13	$577.52
31	$833.96
13	$596.87
35	$598.92
29	$543.22
10	$350.06
26	$96.73
18	$896.02
18	$150.73
1	$34.98
14	$241.03
33	$474.51
31	$456.36
19	$254.28
20	$784.65
34	$698.71
20	$969.08
13	$755.18
6	$732.82
8	$448.54
19	$247.21
32	$149.36
24	$802.12
9	$734.10
9	$471.41
24	$940.53
32	$884.25
25	$425.07
14	$436.22
25	$621.63
3	$653.52
30	$328.80
6	$182.87
3	$325.70
27	$649.31
34	$348.50
10	$298.72
38	$16.57
26	$109.10
34	$881.46
29	$99.82
28	$578.80
29	$285.22
19	$665.27
5	$798.02
15	$11.31
35	$887.31
8	$343.79
32	$13.08
37	$964.10
29	$473.61
36	$183.97
39	$406.70
35	$594.75
32	$382.14
16	$965.48
30	$196.82
19	$729.94
19	$786.96
31	$364.72
18	$662.33
32	$855.81
5	$360.39
32	$18.35
29	$20.57
25	$650.07
17	$496.99
33	$862.94
39	$487.15
38	$46.38
18	$877.90
20	$595.77
8	$508.97
4	$654.08
5	$851.18
15	$490.80
25	$704.58
18	$45.83
22	$384.17
13	$900.61
5	$735.64
1	$960.95
25	$458.21
33	$94.43
1	$815.77
21	$167.08
3	$401.79
28	$330.70
4	$90.01
5	$156.23
21	$84.14
22	$689.78
10	$881.46
34	$477.84
40	$606.13
6	$787.75
6	$334.02
1	$657.91
29	$922.72
27	$552.94
39	$292.00
39	$570.14
20	$701.45
6	$84.94
16	$162.24
1	$417.86
4	$338.23
31	$949.99
9	$694.44
30	$483.71
20	$483.33
39	$133.71
22	$159.22
15	$127.63
14	$776.19
23	$394.37
31	$421.86
17	$674.35
13	$131.41
38	$261.97
3	$313.99
4	$864.44
40	$706.51
27	$720.24
11	$708.49
2	$394.29
16	$653.87
13	$929.07
32	$13.88
35	$245.79
17	$954.44
33	$128.26
31	$509.48
29	$875.63
15	$206.40
39	$876.33
27	$151.42
35	$531.39
26	$284.08
25	$794.58
7	$804.96
29	$120.49
40	$990.99
17	$889.17
38	$963.06
30	$311.87
18	$140.01
37	$817.33
9	$752.14
30	$532.34
38	$323.67
33	$707.01
10	$394.04
17	$956.53
9	$352.07
34	$812.70
25	$914.85
12	$247.49
7	$598.81
20	$848.66
5	$26.25
38	$345.21
9	$594.23
3	$308.18
27	$552.53
25	$868.26
20	$555.02
1	$914.91
35	$580.37
40	$806.53
24	$728.22
6	$122.72
4	$111.09
29	$87.18
36	$915.42
29	$140.76
23	$620.31
38	$996.02
33	$486.89
38	$589.55
4	$412.76
14	$113.44
22	$733.44
17	$826.18
9	$92.59
6	$526.58
6	$451.81
30	$24.95
5	$180.71
3	$333.60
32	$852.72
13	$915.12
20	$955.26
6	$53.30
27	$282.74
25	$415.31
15	$595.15
31	$71.56
9	$892.29
6	$179.07
18	$847.95
16	$467.24
31	$375.96
25	$774.11
16	$247.40
27	$822.60
15	$204.78
23	$280.66
20	$763.36
40	$492.06
18	$175.96
36	$509.86
19	$225.34
18	$151.50
40	$933.25
12	$949.24
1	$540.33
30	$271.44
17	$165.81
40	$618.51
20	$202.35
15	$364.65
17	$895.41
25	$385.85
12	$759.85
