customer id	balance
27	$237.98
2	$180.26
43	$326.25
20	$30.53
5	$845.16
23	$253.63
41	$752.86
4	$985.75
19	$702.46
22	$971.36
18	$744.21
20	$923.57
24	$302.07
20	$218.85
5	$283.01
30	$194.20
19	$424.99
2	$413.63
43	$547.28
13	$815.04
38	$73.71
5	$517.51
39	$577.17
41	$504.78
3	$116.42
11	$960.87
15	$253.40
45	$935.54
14	$834.98
50	$899.32
40	$466.00
29	$380.14
42	$951.90
47	$488.46
29	$817.87
43	$856.55
29	$763.93
18	$885.35
38	$324.25
9	$456.17
39	$336.33
38	$551.04
5	$243.33
32	$495.57
20	$36.81
42	$138.76
29	$162.42
13	$40.40
17	$591.82
4	$473.79
23	$116.84
27	$341.51
48	$342.71
42	$889.63
31	$524.31
36	$908.66
14	$57.57
26	$440.43
27	$712.86
46	$757.54
43	$835.65
40	$717.26
41	$856.71
28	$787.69
47	$430.86
15	$161.23
22	$728.27
42	$78.22
9	$507.95
14	$105.70
30	$77.07
50	$646.86
46	$976.38
33	$707.01
22	$667.32
22	$798.97
39	$674.60
31	$84.54
13	$426.01
22	$87.54
17	$72.37
50	$880.39
45	$809.45
29	$234.79
33	$138.54
27	$511.26
43	$33.30
23	$355.13
41	$317.41
7	$435.96
28	$689.11
27	$432.76
41	$336.87
29	$358.98
20	$712.77
16	$350.65
8	$867.32
42	$329.60
5	$34.24
16	$229.15
49	$351.01
24	$335.58
37	$622.16
26	$396.51
29	$743.15
14	$523.27
15	$858.99
7	$661.56
13	$481.98
1	$20.63
2	$971.77
39	$537.99
31	$410.70
11	$936.14
43	$753.07
12	$454.70
24	$325.95
29	$218.70
6	$638.06
25	$827.03
7	$891.24
42	$897.10
49	$129.83
12	$671.65
9	$699.50
9	$689.01
33	$336.01
6	$950.72
42	$371.36
29	$512.78
50	$933.02
18	$791.26
14	$329.29
34	$822.28
32	$391.54
44	$717.32
11	$336.23
2	$650.56
32	$83.81
48	$779.75
16	$788.29
40	$872.36
48	$203.74
27	$609.08
33	$563.56
14	$197.97
8	$605.26
13	$632.89
17	$617.70
6	$779.27
12	$649.13
28	$899.41
39	$474.33
14	$898.82
36	$807.71
43	$300.71
8	$538.80
11	$648.55
17	$450.19
3	$757.47
13	$647.80
6	$432.74
43	$934.86
20	$650.61
9	$974.03
38	$231.23
22	$772.76
7	$665.68
20	$607.38
26	$913.41
23	$285.56
35	$752.68
47	$150.89
6	$374.28
20	$235.09
36	$680.39
34	$390.54
18	$989.66
22	$290.89
12	$471.04
44	$603.05
50	$537.91
38	$733.36
12	$949.70
5	$289.35
7	$270.35
41	$441.10
11	$198.03
3	$972.63
50	$639.27
42	$510.09
24	$172.86
18	$386.62
23	$261.14
30	$658.69
27	$915.38
41	$957.45
41	$241.69
23	$319.44
30	$316.38
22	$863.94
43	$308.27
17	$424.28
4	$369.32
40	$366.84
47	$156.58
35	$847.08
16	$151.89
20	$39.66
14	$661.67
8	$477.68
17	$260.63
37	$347.90
50	$30.93
21	$205.86
11	$766.03
46	$818.64
8	$563.18
29	$552.49
29	$100.92
23	$331.84
10	$41.82
46	$85.62
23	$24.58
36	$284.74
13	$950.30
46	$193.63
36	$540.17
1	$785.53
15	$658.61
28	$25.29
42	$97.79
35	$169.65
7	$685.04
50	$715.38
19	$776.20
23	$468.02
4	$999.26
16	$335.13
21	$140.87
20	$96.74
50	$855.85
11	$51.79
26	$456.39
13	$640.78
47	$294.21
17	$396.95
42	$979.27
45	$376.04
36	$272.64
45	$719.19
48	$557.27
11	$501.26
34	$285.72
9	$944.98
4	$458.63
27	$884.17
2	$880.21
4	$813.73
18	$551.30
1	$971.34
40	$266.35
15	$298.45
22	$663.12
25	$530.22
27	$840.36
5	$870.87
27	$683.98
38	$335.36
32	$354.53
36	$674.20
30	$201.72
12	$278.72
44	$618.78
24	$740.92
34	$911.65
9	$733.14
35	$78.42
5	$34.78
3	$683.75
15	$387.82
21	$222.87
48	$639.40
27	$21.73
31	$147.83
17	$654.68
19	$293.02
30	$810.22
2	$409.51
25	$625.47
18	$966.21
40	$909.84
29	$680.09
24	$424.08
27	$181.27
47	$865.40
45	$178.39
22	$323.17
6	$115.35
44	$914.76
20	$984.20
31	$154.66
31	$409.34
49	$495.37
16	$76.66
33	$236.32
31	$18.74
9	$110.53
33	$999.27
9	$153.08
45	$119.77
13	$384.22
34	$707.28
19	$67.62
2	$304.94
5	$432.49
33	$547.14
5	$711.59
46	$82.07
30	$578.79
34	$399.68
34	$705.44
23	$846.96
18	$529.38
50	$775.58
8	$528.33
6	$194.83
27	$916.96
2	$504.59
47	$852.33
45	$855.96
43	$693.30
8	$154.97
22	$685.32
40	$354.42
49	$762.90
5	$624.11
8	$705.79
38	$946.10
5	$681.63
33	$932.96
28	$925.14
12	$351.65
31	$196.87
1	$582.46
46	$494.97
38	$685.46
45	$557.11
26	$371.07
8	$40.04
33	$367.10
15	$143.92
34	$91.86
32	$182.50
25	$851.20
2	$39.74
5	$995.05
31	$132.91
28	$792.79
17	$575.49
7	$861.50
46	$33.88
7	$106.72
17	$33.40
32	$380.63
28	$679.99
21	$77.43
38	$127.78
39	$735.02
31	$975.57
23	$937.40
1	$874.02
38	$454.07
15	$296.68
6	$189.31
50	$310.98
43	$296.15
45	$332.34
44	$726.38
24	$725.41
1	$389.99
14	$596.17
4	$521.27
5	$421.56
31	$653.48
18	$140.04
20	$927.88
49	$84.86
9	$373.84
8	$980.22
18	$802.95
39	$469.33
43	$534.01
47	$322.11
27	$13.28
29	$881.02
26	$666.14
40	$371.96
18	$929.00
43	$507.81
41	$686.42
21	$967.65
22	$361.25
27	$661.03
36	$504.67
40	$407.41
15	$651.47
25	$998.37
16	$295.19
8	$775.65
4	$576.58
20	$871.41
20	$447.75
11	$488.59
35	$863.15
25	$510.77
17	$345.20
43	$893.44
45	$152.84
30	$825.13
8	$434.21
6	$825.72
6	$70.92
42	$140.61
12	$109.02
34	$653.27
7	$360.34
42	$400.32
44	$484.63
36	$959.79
45	$648.53
8	$160.22
38	$188.35
1	$869.79
9	$762.29
29	$626.64
47	$267.37
38	$872.87
27	$366.05
35	$43.77
19	$144.46
4	$161.32
3	$903.45
35	$936.25
4	$198.71
18	$467.27
42	$551.56
21	$459.83
24	$91.45
16	$696.41
47	$379.42
42	$570.14
50	$37.18
12	$429.57
36	$905.58
27	$624.28
5	$240.65
20	$748.69
25	$399.76
41	$126.88
19	$224.28
6	$582.73
33	$46.92
19	$568.67
43	$243.44
8	$97.48
33	$784.33
36	$330.18
1	$144.71
28	$870.45
40	$52.75
39	$677.23
12	$488.21
12	$212.96
22	$987.76
38	$870.51
9	$556.83
48	$520.81
14	$477.74
39	$719.73
24	$176.71
20	$52.84
17	$284.72
41	$465.31
7	$765.41
11	$760.48
9	$828.33
25	$274.13
17	$513.05
47	$939.21
25	$80.18
39	$202.95
22	$274.52
18	$457.40
17	$667.46
47	$120.74
1	$402.39
27	$901.03
45	$422.44
41	$679.08
7	$733.05
14	$309.17
44	$861.88
22	$414.65
29	$62.98
34	$544.99
29	$216.61
13	$486.90
46	$132.71
17	$216.83
49	$670.36
35	$530.65
5	$234.24
31	$396.87
40	$653.25
26	$250.42
21	$551.68
24	$120.66
45	$499.19
49	$264.61
31	$570.24
19	$69.93
4	$582.18
36	$206.31
33	$439.77
8	$558.81
46	$132.51
48	$240.12
22	$117.87
9	$500.62
15	$559.90
47	$754.28
26	$801.61
23	$225.32
7	$189.79
23	$648.66
13	$925.48
4	$982.91
10	$742.59
5	$296.80
25	$168.66
50	$685.06
23	$474.18
43	$630.38
14	$746.81
1	$743.98
5	$813.42
40	$500.40
15	$391.65
18	$296.97
40	$26.77
20	$258.64
40	$686.83
8	$14.08
7	$686.99
21	$585.99
10	$142.07
25	$367.76
19	$245.92
32	$529.41
42	$677.13
42	$854.25
20	$375.43
6	$785.40
21	$446.09
4	$91.35
26	$12.97
23	$531.08
43	$618.42
35	$727.71
10	$632.52
49	$770.64
15	$526.45
23	$362.18
21	$187.82
35	$289.37
11	$218.74
28	$440.46
16	$528.74
16	$881.15
22	$584.56
40	$868.17
43	$172.25
39	$341.88
43	$224.01
7	$221.49
18	$155.69
7	$453.01
40	$249.31
46	$395.80
31	$248.08
27	$361.73
21	$489.24
9	$921.96
24	$692.12
13	$253.24
20	$556.54
32	$142.08
9	$917.27
41	$103.48
44	$493.42
19	$257.05
9	$913.16
39	$143.74
18	$912.58
14	$520.25
7	$927.55
10	$613.46
31	$772.75
43	$607.38
36	$193.80
15	$379.11
35	$933.31
10	$669.52
14	$438.22
22	$699.89
43	$334.51
21	$599.27
41	$405.76
40	$23.37
4	$161.33
33	$362.55
