customer id	balance
42	$446.78
27	$270.98
46	$19.48
11	$220.87
11	$422.20
48	$348.35
11	$67.95
2	$295.56
27	$626.13
9	$686.90
49	$967.91
40	$753.78
50	$340.16
7	$726.91
1	$603.99
4	$376.53
41	$701.24
19	$550.82
35	$588.66
25	$147.67
49	$155.51
19	$148.84
41	$513.21
4	$681.21
25	$302.86
47	$29.99
41	$827.87
33	$597.07
40	$663.37
38	$509.63
22	$598.41
23	$139.81
32	$963.56
47	$112.59
10	$439.48
14	$133.01
4	$634.93
19	$286.95
36	$60.09
15	$187.89
1	$790.21
24	$510.17
8	$226.36
31	$686.20
13	$248.26
39	$73.99
42	$568.98
46	$296.05
21	$590.57
8	$111.67
14	$637.40
8	$601.54
18	$815.29
1	$409.69
14	$647.41
30	$198.50
8	$537.08
4	$69.83
38	$524.11
16	$523.97
42	$494.28
46	$52.48
30	$234.15
33	$547.95
22	$92.14
35	$191.64
21	$619.48
7	$629.14
3	$651.47
50	$424.36
30	$832.24
43	$632.57
45	$777.34
18	$757.10
28	$940.24
10	$27.13
7	$913.60
35	$830.90
6	$948.60
13	$854.87
35	$961.76
9	$680.67
36	$716.45
50	$702.85
26	$216.43
45	$473.90
47	$434.99
2	$615.74
39	$751.20
48	$522.37
22	$157.63
11	$204.79
42	$380.15
34	$436.37
20	$778.71
15	$58.18
46	$905.36
16	$655.37
45	$491.05
46	$897.84
47	$966.01
23	$577.47
49	$533.74
35	$352.03
24	$16.09
36	$211.42
3	$345.11
7	$992.59
38	$254.74
19	$503.46
2	$503.19
23	$758.04
24	$187.14
4	$225.56
1	$559.97
6	$897.08
4	$247.80
13	$466.22
40	$956.15
45	$116.96
47	$914.16
33	$448.34
40	$225.09
40	$541.16
37	$408.62
17	$894.81
19	$85.57
12	$645.29
1	$153.69
24	$218.64
46	$883.14
15	$209.93
5	$509.91
37	$345.18
11	$73.44
25	$302.56
13	$523.07
21	$354.94
25	$294.65
49	$412.46
12	$621.63
25	$761.50
12	$118.63
10	$226.22
30	$718.93
38	$288.82
31	$470.72
17	$350.50
47	$325.18
47	$946.73
10	$564.96
12	$882.64
45	$589.66
24	$52.95
11	$202.44
31	$916.30
14	$96.21
30	$71.24
13	$284.93
14	$732.48
28	$396.77
25	$384.58
9	$394.80
7	$471.77
10	$792.81
37	$474.11
46	$260.34
36	$625.33
3	$778.58
5	$632.61
24	$533.42
10	$374.00
43	$364.22
4	$518.49
35	$966.49
25	$590.02
35	$738.48
13	$617.15
32	$409.88
49	$358.86
43	$596.77
17	$153.82
32	$367.08
33	$893.78
8	$375.12
34	$22.90
13	$191.16
43	$207.66
35	$306.31
8	$815.98
12	$808.23
26	$749.34
42	$899.50
27	$442.95
23	$315.40
33	$309.82
44	$635.92
14	$179.93
31	$260.53
33	$455.18
39	$852.53
26	$619.61
15	$858.47
9	$866.91
36	$346.80
18	$500.00
23	$42.41
26	$519.65
38	$706.79
2	$357.25
8	$501.56
29	$664.92
32	$236.03
37	$431.45
34	$266.66
12	$153.62
41	$370.27
30	$571.11
39	$539.35
36	$47.71
3	$10.07
43	$290.99
2	$650.85
28	$398.59
24	$75.64
11	$768.42
45	$711.46
31	$269.80
30	$374.25
12	$853.05
25	$382.50
16	$176.65
39	$502.03
2	$379.60
46	$545.30
32	$861.82
25	$492.83
46	$742.11
39	$378.61
14	$559.26
20	$508.12
13	$350.97
46	$562.78
35	$372.47
21	$854.18
11	$462.41
4	$36.57
8	$80.84
36	$561.61
7	$307.23
21	$888.48
39	$221.96
17	$782.58
13	$263.34
2	$134.64
12	$503.52
18	$881.98
49	$790.66
11	$625.18
12	$800.53
12	$494.28
9	$685.14
9	$614.99
18	$430.62
13	$720.59
16	$182.87
39	$192.06
33	$440.89
38	$242.04
27	$685.98
18	$404.58
33	$60.58
16	$974.17
18	$798.31
49	$762.95
9	$462.47
20	$646.38
1	$797.92
42	$938.30
42	$240.77
5	$513.37
48	$792.26
23	$188.11
4	$201.05
9	$680.22
4	$199.58
38	$667.27
30	$242.72
35	$665.12
46	$244.98
11	$907.16
22	$668.13
22	$833.28
35	$688.88
26	$319.97
12	$121.08
30	$48.81
2	$266.97
32	$224.81
16	$45.74
34	$816.70
10	$677.45
2	$792.78
37	$930.84
10	$114.48
16	$90.70
24	$397.51
13	$895.97
38	$534.49
29	$646.17
22	$651.78
15	$228.63
44	$418.00
34	$99.95
26	$803.86
12	$999.42
5	$18.14
23	$748.14
45	$754.66
11	$846.10
7	$861.09
10	$41.99
28	$709.42
45	$751.16
1	$221.90
39	$601.60
10	$551.21
29	$339.00
49	$509.77
43	$447.34
13	$47.42
15	$922.57
16	$304.61
31	$68.11
7	$968.05
6	$456.64
44	$619.57
46	$243.05
36	$985.60
29	$727.51
18	$226.91
43	$565.75
26	$869.52
18	$581.78
36	$446.92
47	$437.82
41	$920.59
32	$480.80
45	$928.80
26	$917.79
15	$813.99
25	$862.89
14	$890.42
11	$57.94
3	$585.30
20	$995.28
29	$56.44
12	$14.48
45	$140.22
15	$167.50
20	$408.89
32	$487.03
46	$910.54
12	$314.70
9	$446.48
37	$76.13
45	$271.24
24	$516.33
30	$543.11
14	$637.80
44	$780.53
19	$968.10
47	$657.20
47	$891.70
40	$441.79
23	$674.88
26	$883.67
3	$512.28
30	$936.63
13	$939.27
50	$376.73
26	$380.89
26	$266.31
1	$193.31
8	$480.85
24	$328.34
50	$889.12
33	$613.85
11	$457.57
36	$122.43
50	$409.68
7	$245.55
15	$216.74
23	$317.90
2	$698.26
10	$486.56
46	$124.23
43	$700.76
36	$325.97
31	$398.17
14	$830.68
11	$583.89
42	$443.37
44	$722.69
40	$344.35
7	$876.85
17	$139.82
12	$300.01
15	$20.43
12	$377.27
4	$43.14
25	$404.01
44	$19.40
22	$513.60
15	$910.68
44	$490.01
35	$134.84
21	$407.04
27	$292.41
1	$373.01
50	$947.04
45	$655.12
43	$389.93
3	$598.73
22	$638.44
45	$489.54
44	$43.04
17	$121.11
10	$591.60
30	$821.51
42	$792.74
49	$414.78
18	$842.96
43	$754.58
34	$116.19
9	$798.09
23	$802.36
1	$248.58
44	$903.79
17	$25.49
17	$828.72
47	$456.96
18	$339.53
12	$766.04
47	$287.74
14	$622.53
4	$160.38
13	$985.88
23	$492.31
1	$530.77
23	$868.62
50	$181.26
4	$119.64
27	$728.12
29	$122.10
13	$335.38
12	$886.45
9	$432.27
34	$943.35
15	$74.35
44	$524.78
30	$896.23
12	$510.32
41	$461.02
3	$317.24
40	$292.32
35	$432.94
19	$721.39
23	$701.05
13	$339.95
21	$380.20
16	$407.34
3	$910.90
13	$518.96
21	$195.26
37	$268.64
14	$875.33
49	$684.33
22	$156.38
35	$700.37
2	$510.84
19	$945.40
5	$636.84
7	$519.52
27	$483.07
12	$437.10
22	$796.54
48	$187.89
44	$148.18
36	$332.26
18	$229.91
30	$609.83
34	$378.13
22	$335.43
25	$489.75
38	$327.19
7	$611.30
1	$544.60
5	$880.39
14	$368.00
14	$716.41
26	$990.83
2	$980.78
13	$462.65
15	$278.81
25	$958.51
4	$815.02
23	$484.67
10	$472.28
37	$131.48
38	$362.28
30	$216.46
37	$425.24
34	$143.82
38	$849.77
24	$573.27
9	$307.55
42	$316.40
1	$964.28
27	$413.08
50	$248.82
26	$237.40
45	$234.27
12	$17.17
31	$176.63
24	$273.53
8	$71.12
32	$543.68
27	$461.07
36	$390.53
17	$982.84
26	$466.51
22	$126.05
42	$460.65
42	$142.69
43	$541.47
26	$694.75
16	$383.54
24	$51.07
21	$407.95
7	$820.78
48	$678.85
21	$37.16
13	$423.69
46	$532.88
12	$846.31
33	$953.23
5	$189.23
11	$994.14
26	$333.04
6	$192.07
1	$875.85
21	$516.81
23	$324.79
3	$812.90
22	$162.91
17	$881.43
5	$378.00
47	$390.00
34	$111.80
4	$322.33
31	$505.73
36	$361.28
5	$78.18
5	$335.55
13	$684.77
13	$605.57
19	$867.62
50	$902.05
38	$962.76
22	$154.59
16	$943.70
11	$406.73
35	$657.25
23	$14.77
14	$918.23
21	$201.87
34	$30.96
22	$865.33
27	$160.16
7	$551.14
33	$131.59
43	$544.15
41	$110.70
18	$902.58
23	$347.96
43	$499.84
4	$584.38
32	$686.77
49	$695.14
45	$119.13
45	$574.12
5	$500.61
15	$88.75
14	$899.09
17	$118.77
10	$22.66
23	$198.28
19	$871.66
45	$540.24
50	$817.08
22	$13.41
23	$983.47
14	$664.85
47	$184.17
44	$956.42
41	$887.93
8	$558.05
28	$797.68
50	$533.50
18	$383.02
47	$998.34
2	$172.42
22	$394.46
9	$358.73
6	$58.23
44	$934.46
3	$761.85
31	$53.69
45	$898.49
24	$844.46
50	$698.86
21	$259.41
40	$706.97
32	$899.07
13	$635.88
27	$845.08
32	$464.94
41	$905.27
2	$857.52
19	$514.56
44	$208.51
19	$765.73
43	$59.39
24	$133.12
16	$837.09
43	$399.90
19	$408.62
11	$451.60
38	$155.50
40	$777.99
29	$248.42
24	$210.95
27	$564.22
30	$504.97
46	$42.49
18	$159.67
28	$781.86
17	$423.92
49	$404.06
27	$773.28
24	$795.52
9	$485.91
31	$714.74
18	$561.34
22	$745.09
1	$787.75
22	$448.64
5	$87.41
1	$389.85
24	$386.74
45	$13.07
5	$427.86
33	$702.90
26	$932.87
35	$304.96
38	$692.95
41	$811.37
22	$12.41
39	$957.15
45	$569.39
45	$985.20
37	$991.53
16	$437.31
20	$267.02
33	$476.45
19	$41.84
28	$933.32
21	$606.79
24	$410.44
14	$435.87
50	$651.91
29	$635.82
16	$385.70
3	$296.35
23	$274.93
44	$722.91
8	$815.45
33	$593.97
2	$282.80
46	$132.87
5	$364.35
40	$575.48
45	$505.27
37	$651.64
23	$514.31
28	$542.96
34	$201.45
26	$732.10
36	$40.67
25	$755.40
43	$739.90
44	$869.06
39	$961.40
44	$418.10
16	$729.49
42	$468.56
49	$646.98
14	$452.38
21	$963.12
47	$876.08
36	$543.04
26	$467.05
12	$437.19
25	$101.51
30	$709.13
22	$145.43
41	$458.63
29	$27.72
1	$528.84
5	$971.28
42	$498.04
20	$72.23
30	$72.27
33	$767.39
21	$735.61
26	$215.05
10	$787.06
39	$317.64
10	$326.51
44	$589.43
40	$668.26
9	$815.42
18	$927.66
36	$929.08
46	$336.63
11	$293.28
20	$745.24
23	$44.97
8	$12.06
22	$685.56
26	$186.94
19	$705.86
26	$562.62
31	$220.06
36	$505.38
24	$99.11
19	$138.68
43	$968.05
7	$373.60
31	$656.41
12	$356.42
18	$836.17
24	$518.97
10	$102.65
14	$766.65
26	$277.89
23	$121.07
30	$291.80
36	$72.89
34	$740.23
24	$271.49
8	$602.12
25	$30.70
41	$919.93
5	$545.12
4	$467.23
3	$669.25
5	$618.05
24	$400.61
2	$340.38
42	$170.07
45	$758.99
9	$298.56
41	$572.34
41	$368.73
28	$557.57
20	$869.96
20	$329.57
24	$262.33
32	$62.11
35	$439.15
31	$305.68
26	$243.03
34	$740.49
29	$416.44
38	$674.57
24	$323.61
10	$549.33
32	$101.44
35	$826.33
47	$450.89
4	$114.37
42	$359.70
26	$480.01
19	$642.25
20	$296.81
29	$221.43
22	$96.53
4	$750.17
15	$859.02
36	$281.89
12	$800.04
38	$959.14
35	$102.47
21	$437.47
17	$274.08
47	$71.54
9	$264.48
43	$324.41
49	$968.84
3	$719.45
38	$474.83
35	$938.60
37	$212.83
5	$796.80
8	$420.60
1	$212.14
38	$860.09
36	$21.36
13	$762.34
44	$289.87
9	$556.52
28	$585.17
46	$356.79
28	$781.07
33	$44.67
16	$308.48
39	$265.00
20	$635.95
6	$790.55
32	$808.67
29	$321.50
10	$310.80
2	$735.76
20	$363.88
13	$189.83
1	$72.80
26	$901.78
26	$15.33
3	$519.31
25	$523.11
23	$674.35
15	$421.30
42	$522.03
27	$690.47
22	$614.71
17	$196.13
36	$323.97
48	$548.89
1	$342.53
21	$278.21
37	$705.48
33	$97.02
45	$767.52
